"","BAD","BID","MRE11","BAK1","CDH1","RAD51","ERBB3","YBX1","TP53BP1","XRCC1","ARAF","XRCC5","PGR","GSK3B","BAX","ESR1","MAPK1","MAPK3","TSC2","RAB11A","CCNE1","AKT2","GSK3A","CAV1","SERPINE1","GATA3","MAPK8","RPS6KB1","INPP4B","BIRC2","FOXM1","CDKN1B","GAPDH","MAPK14","RAD50","FN1","AKT3","RPS6KA1","RAF1","PCNA","MYH11","CCNB1","RPS6","BRCA2","RB1","TP53","ERBB2","COL6A1","AKT1","EGFR","ATM","CHEK1","BCL2L11","SHC1","RBM15","CASP7","CTNNB1","MAP2K1","AR","CDK1","CDH2","BCL2L1","BCL2","PTEN","CCNE2","JUN","CLDN7","CHEK2","RAB11B","EIF4EBP1","SRC","MTOR","AKT1S1"
"ACH-000352",6.84724530714181,3.58736499093646,3.48284828306847,4.36876834909033,8.28039961112653,5.07553263116736,6.16551001804135,10.0276295917332,4.15461561132689,5.72683121703249,6.65978187976498,7.39968380899701,4.06522762277562,5.03518399661834,7.36675932833517,6.17012536183995,5.38128337250378,7.39557697654977,6.20633064787105,8.50933955739886,3.99729240763651,5.70210340662939,6.1509657835565,4.17791779219584,0.516015147003665,7.17062614112954,5.47281266619239,4.89093302170554,4.31324585178756,4.20084957463721,7.29047969825131,5.8040019151793,13.1389597005502,5.34589308568741,4.07382023329167,4.93026424523502,0.070389327891398,4.44161626940656,6.05071934775126,6.72000478695481,1.30451104180995,7.27565894469885,10.1017131001885,2.16992500144231,3.58014548442338,6.4024152168244,5.37712374912949,2.23266075679027,7.98510190362426,2.70043971814109,3.44890095114513,5.52010790163755,4.70597790168252,5.76738996206572,3.39643353125099,4.94673086014031,6.44658708530688,5.8008998999203,4.28169825009883,7.61058195849253,0.150559676575381,5.71699089440494,3.56803210477128,5.71671659170597,5.96624587322494,7.96549571679616,6.13873256972024,4.04875931191986,5.29057185085208,6.94544383637791,6.57788195949764,5.40497122358917,6.14812063112396
"ACH-000374",5.00584907569669,6.11519974938544,3.63691458035588,4.88801258540283,7.42944858847896,5.26491169307446,5.51727569320958,8.67175334220997,5.01569380710515,5.17791779219584,5.05224198118114,7.12629147776676,0.0143552929770701,5.37503943134692,6.98913900736823,2.56315813040281,6.13955135239879,5.74819284958946,6.0948694327187,8.01480160235136,3.91934008244201,6.63488363677538,5.70182625841205,7.73910550679375,5.08491465976794,3.38543103719352,5.61999982982136,3.80632405739003,3.13750352374994,5.76420813013995,6.06242396907444,4.78293270482084,11.0983611273321,4.47053686509258,4.72082566608984,7.03364324351038,4.60169651648096,4.97773784924282,6.44906608535705,8.9592775057205,0.773996325111173,7.97475873047608,8.42021289061078,3.20945336562895,3.88362081628567,7.48123434952853,5.09254574154357,8.67507492038544,8.04848687399234,6.33806779754262,4.44824022521607,4.93498820178348,4.77557736093065,7.36132973029508,3.89627184880738,4.77610398807316,9.16834619017145,6.28484722941863,0.0565835283663675,7.320033313924,5.4326254114323,6.90291771903359,1.48026512205446,4.64616265715789,5.24298351610969,6.17911290067856,8.06296355655909,5.97131362406888,5.61235249875266,5.83895176695194,5.44526320814044,5.34801990922869,5.1407786557828
"ACH-000409",6.10726939359254,3.85299758761332,4.06695024392463,5.47411151394241,5.29975751183932,3.66448284036468,1.72246602447109,10.0897152929817,4.20711196120771,4.78031009904338,5.54349588342577,6.56666296296261,0.0143552929770701,3.01792190799726,6.30451104180995,3.13422093976063,3.82068956055921,4.47183776242229,5.27798474729977,6.91073266190291,6.09360242879573,4.98868468677217,4.48349335128439,3.04788732939655,1.83995958748953,2.3533232911629,4.50271248596606,3.01077983875324,0.400537929583729,4.13832300405648,4.36876834909033,4.4937754084607,11.3843520639618,4.36876834909033,4.55704241526372,5.6284819943839,0.739848102699327,4.92884403671257,4.88362081628567,7.30788384949487,0.0976107966264223,7.59200846130731,10.6556201621093,1.38404980679516,2.90496571868403,3.57531233068744,4.86046625851717,0.863938450423971,6.51538446063695,1.79493566280354,4.18745105402733,3.59454854955035,2.65535182861255,5.59723318908613,3.01435529297707,3.12267271882414,7.00112666545428,4.66106547980695,1.11103131238874,6.82323984413102,4.84949893172018,5.93687346182423,0.526068811667588,4.61941301059794,2.53356334821451,4.83541884047548,5.4093909361377,4.81198471935167,5.81147103052984,5.09550251765867,1.31614574229336,4.29865831556452,4.69041709553247
"ACH-000430",5.33592624092836,6.02347715183043,4.79389588254888,4.18586654531133,0.16349873228288,4.19770815795585,0.505890929729957,11.2519557357691,4.59931779369823,4.75648960675997,5.51884982870769,7.50771536906261,0,4.45154083301783,7.40794751926803,0,5.15137177625395,4.39917109381982,4.6564963705535,8.4643415327611,4.35895882583233,4.55826763405574,5.24031432933371,9.10875965962208,8.43187363795218,0.464668267003444,4.11519974938544,4.41683974191283,0.0840642647884745,5.15785216914174,5.95163441683292,4.37989816352469,12.2665523179424,4.43028527297778,4.62058641045188,4.18030701996943,3.42492208821069,4.08065766334523,5.64183500155537,7.76161771455508,0.20163386116965,8.20207483505167,10.6542779952612,3.51853513898218,3.54225804976692,4.93121027480393,3.80426011563474,0.613531652917927,6.54411440220947,3.47248777146274,4.24792751344359,6.31849761886055,2.12763327972587,8.74567432400213,3.36036427654347,3.83491342970104,6.62410089462811,6.20417985185709,0.0426443374084937,6.25058266478754,0.176322772640463,7.05267672430358,1.4541758931858,3.62293035092018,4.02591469875079,7.22881869049588,6.6101389837055,5.3305584000308,5.89699834233891,7.96503388812081,2.55336050333533,5.45549162062847,5.6507645591169
"ACH-000443",6.86937792403133,5.79259510251225,4.82273014794452,4.46205231879643,7.11862966608686,3.93545974780529,5.76473892302338,8.25587835258279,5.27798474729977,5.29498826769145,5.08363887925071,7.34269695998193,0.0143552929770701,4.605257262939,6.58526303088387,2.81966818349646,4.94016675048282,6.0746766862945,7.36282052553426,7.97899639608894,2.46727948045998,6.31306441494636,5.18982455888002,6.82692976598958,1.52105073690096,1.78659636189081,4.57893871309339,5.00674683244058,4.26303440583379,5.80322703643493,4.62993940943954,0.356143810225275,9.97269265400426,4.21567859660793,4.21412480535285,3.69041709553247,4.61765111942733,4.95837871156634,5.39711840904258,7.25870735219683,0.613531652917927,6.7432187295325,7.96561115086894,2.69821847822441,4.04526821513853,5.00090140274153,6.04001567884788,4.39437694495706,6.48800077083407,6.01903466936434,4.33199177823206,4.78868571061353,4.51349074558812,6.35631990971172,3.92314918047231,4.13093086982645,6.08873524619028,5.14689956034359,0.0976107966264223,6.69974594797101,5.03562390973072,7.30578816681099,0.895302621333307,4.53231695933277,2.81147103052984,7.28253247257496,7.25029841790633,3.33771109212829,6.82425869660337,4.54287709935414,3.94485844580754,4.53106949272595,5.45022149589718
"ACH-000460",5.07937811111865,6.36998986295662,3.54843662469604,4.44691786486603,6.39145842004967,3.71149490665009,3.77082904603249,9.90986308979836,4.03386345186628,4.70984201927331,5.24488705912353,7.32508054355428,0,4.48607074373567,6.90725122429203,2.19219416528334,4.46727948045998,3.88947354253111,5.27090264916713,7.1717272440763,6.07274895156064,6.00315244866692,5.49217365961083,5.25171909260596,7.08214904135387,2.38128337250378,4.0686708106651,3.90496571868403,3.03738222200308,4.36667191611176,5.08321336824898,4.21645486514476,11.8876394998849,4.36667191611176,3.77505054148317,13.3474829606397,1.58496250072116,4.55151601762801,5.18030701996943,7.61065577440193,0.0840642647884745,8.49489557548345,10.9893235342508,1.77820857639809,3.23725777090037,2.65992455840238,4.82883464946806,2.96901230751632,6.49409554494063,4.62293035092018,3.32624970083746,4.65764000520782,2.60407132366886,5.83945576522463,2.51096191927738,3.66106547980695,6.70804925170222,4.90881290773955,0.0143552929770701,5.83769100042856,5.58315800387441,6.45762712179055,0.176322772640463,3.54843662469604,1.66448284036468,5.62322307589651,6.84323015049655,3.76447355099267,5.08193608171943,6.08087081175972,4.03826057517535,5.12101540096137,5.73606362787181
"ACH-000520",5.9660150974041,5.40224465525408,3.4905701304462,4.60110220337641,0.622930350920177,2.71808758396052,0.66902676550963,10.5152070304088,3.65191274464578,5.31542131594578,4.76712507726907,7.38948077060923,0.0285691521967709,4.32840565895857,6.94661390541276,0.070389327891398,5.18030701996943,4.6507645591169,4.89675621847481,7.73836252845622,2.36457243229586,5.77478705960117,5.27835652801072,6.83314309635834,6.8146785889699,0.400537929583729,5.61323695471633,3.81352468929781,2.20476675065461,4.91981677005279,5.45877569908024,5.24031432933371,12.8186820283333,4.81352468929781,3.87676249078156,10.4867344818201,2.42492208821069,4.22342254993494,4.95745033634712,6.00495075995105,0.150559676575381,8.01474582122966,10.0151362437974,1.26903314645524,4.74200621086674,2.78450398292957,4.68818035858693,7.16832111573972,5.84649331596456,4.68425770505893,3.86492897228979,5.29278174922785,2.17951105027151,7.38284014447524,2.79701297783614,3.41818994794577,7.27789178715019,5.13914201914569,2.08746284125034,6.53247281684287,6.33199177823206,5.78685769601721,0.367371065648529,5.19849415363908,2.40599235967584,7.03243149637315,0.879705766282288,4.12598165385472,5.32192809488736,7.43895814789755,4.48478262307787,4.6450098843911,4.4944156103975
"ACH-000524",6.05766687679971,3.80529245560071,4.52669484554198,4.72465027173297,3.32768736417605,3.28243980500639,0.704871964456353,9.65967486152613,4.52356195605701,5.82349462471286,4.57106999816771,7.08947696448992,0,3.79597469420667,5.67327373660982,0.124328135002202,4.58135124716878,5.25814199589377,5.80915716469159,7.14628863717507,4.61176256006487,6.76911052880619,5.30888505741176,5.14241343787374,2.72465027173297,0.286881147788162,3.81966818349646,3.7158933705476,0.485426827170242,4.81198471935167,3.96254902292306,4.48349335128439,10.6424127729051,5.06091204958787,3.5385381636298,9.05593312860741,0.111031312388744,5.37677657188298,5.35860724911781,6.44211412241923,0.321928094887362,5.71204544855369,10.196479181784,1.62760683812965,4.57167680997093,7.00393948568806,5.78135971352466,4.90977310414164,6.31034012061215,2.09085343045111,4.71149490665009,4.14730669878029,3.75274859140713,7.79707784575913,2.83995958748953,3.19534759832222,6.99446658497396,4.55887985347544,0.0840642647884745,5.20750245925879,5.1122831085982,7.10108273531935,0.799087306074004,3.9297909977186,2.82984955984469,5.65306001710456,5.33521168170579,4.31469652565629,5.87700799321402,5.85947266685194,4.66732447027863,4.89141918684608,4.72519581722666
"ACH-000527",5.30633516019798,3.16188768237689,3.23572705983806,4.67919857056692,7.08385158769796,2.52857131887076,6.14628863717507,9.0287901363499,4.37364821133469,4.92647391125607,5.14771372235215,6.75314987879766,0,4.5197934862411,8.02380978720236,0.0285691521967709,3.69932952567316,4.97407036702403,5.0759604132434,7.27370236873565,5.19770815795585,6.7016876643353,5.456149034648,6.22322945684211,1.13093086982645,0.31034012061215,4.48864353985378,4.1554254317472,3.31324585178756,4.04176864995163,4.2667865406949,4.64673869830785,10.7705813092686,4.50589092972996,3.8972404255748,6.06091204958787,2.09423606984577,5.03562390973072,5.24069594421251,6.77912836925098,0.516015147003665,7.10800164646591,10.1238627411607,0.985500430304885,2.77188557851537,5.44426950241348,6.58330846484768,4.0036022366802,5.71094415457587,5.62146583446014,3.91073266190291,3.43162295971329,2.55336050333533,5.79986441088185,2.86987140617771,4.83541884047548,6.4446008137115,3.92029330021101,0.0285691521967709,5.22149045504206,1.95977015521147,7.468338937394,0.722466024471091,4.18586654531133,2.05311133645956,5.49281457256712,7.92475313221785,3.17472598770613,7.03033607837096,4.95140129167431,6.05332859344979,4.64385618977472,5.29204549249286
"ACH-000536",5.88093036107688,6.8072261042495,4.92267359284945,5.08448952493625,8.38292658257124,5.59961534862161,5.11935617703968,9.21740037803992,5.33806779754262,5.27052894238072,4.66618848987278,7.15977044548558,0,5.77557736093065,7.41362792902417,2.01435529297707,5.50589092972996,5.82273014794452,5.13709360897494,8.66806947160729,4.42827641439251,6.17831627170145,5.28318097894557,4.76924279514054,2.5033487351675,5.41312014640349,4.50080205305716,3.83390207666916,2.87578006306849,4.66106547980695,7.4334602561063,5.16791986555194,12.6017707884077,5.65162578392064,4.69265037003553,8.52665572638252,3.95512678126137,4.73606362787181,6.25587835258279,8.46372870653983,0.584962500721156,8.21451341008002,10.1449131134342,4.00988458893184,4.78764141448333,7.05224198118114,6.10831535538772,2.52356195605701,6.80012335282653,7.84417220592968,4.5090623863619,5.62819033461521,3.70043971814109,8.18045621540977,4.04001567884788,3.79181407116183,7.16410241248175,6.87614855186387,0.0426443374084937,6.601993581249,0.176322772640463,6.11935617703968,0.443606651475615,3.77294133783134,4.32984117653063,6.18130136492636,7.51024988749149,4.85549144310187,5.84348142543246,6.61955973778249,5.8008998999203,5.04788732939655,6.41717741190639
"ACH-000542",5.08023127201926,6.12246565817924,5.24412594328373,3.68369645430652,0.594548549550354,4.09339115325301,0.765534746362977,10.5730790854813,3.29865831556452,4.56193705962243,3.76977173924945,7.77313920671969,0.0143552929770701,4.30961277245412,8.30988557098777,0.0426443374084937,4.76022094646651,4.41142624572647,3.61235249875266,7.16691625156997,2.68481873755322,5.2637856138908,4.45088131527337,8.04028972102572,9.08637510599204,1.05658352836637,5.41176518500698,3.5909612413426,3.84899843040002,5.57440430902258,5.66732447027863,4.54287709935414,12.8517100069313,4.37712374912949,4.22496636500027,5.73308313184512,4.17712050284652,2.72683121703249,5.50112063427539,7.73036823634901,0.0840642647884745,8.68954378285014,11.2335597629309,3.28095631383106,4.89627184880738,5.45285896471381,3.5957423394744,4.11935617703968,5.64932804098478,6.01947953370363,4.92599941855622,5.93757979967966,1.26903314645524,5.89166220799394,2.86987140617771,3.43962313755712,7.70694490179401,5.16671544496642,0.0285691521967709,7.34801990922869,5.45220004940622,6.48607074373567,1.01435529297707,5.13750352374993,4.00270252037982,7.22843392051337,1.89530262133331,4.13996056954546,5.08533966935737,7.75127624861109,3.88557436437143,3.72574115650395,4.75328361646088
"ACH-000554",5.58345891013077,4.95652136333312,5.12763327972587,3.93734439215023,7.95553367363846,5.06565847093199,6.14159627838382,8.04412085578327,4.27575204882853,4.06953032516231,3.71699089440494,6.95198403395347,0.0143552929770701,5.19613488076516,4.91647664443772,1.87578006306849,4.52794609890826,6.22708641687464,5.39197388306029,8.20138881742539,3.03210084316702,5.12060077384517,5.0866139474095,0.815575428862573,1.4905701304462,4.10685079645022,5.29939120612683,4.42559357765306,3.30742852519225,3.88068552526112,6.14832404248008,5.39574832817903,11.8131398508905,5.19179950106508,3.97177344719337,3.29572302453997,0.111031312388744,3.16027483140859,5.27761287075669,7.3231899010884,1.20789285164133,6.42223300068305,9.05131771683587,2.33913738491959,2.62527048937469,3.47897180503294,11.6485822833637,0.963474123974886,7.26162483557912,4.1333991254172,4.34624777408278,4.77663042305105,4.10433665981474,5.45844762743792,2.17632277264046,3.58736499093646,5.45318830954823,5.74711881638081,2.56071495447448,6.30815697511476,0.16349873228288,5.70404195482129,0.0565835283663675,4.56498780095989,4.25701061820602,7.0698525111258,7.81794296832513,4.48928602262588,5.35297033824593,7.27770584887942,3.87676249078156,4.35543919724869,5.122258567812
"ACH-000568",5.16269343221124,4.81455042346181,3.99186193055632,5.0408924306469,7.46237957184102,3.46466826700344,6.37295209791183,8.24117282090375,3.80012335282653,4.54101915313356,5.32192809488736,5.45318830954823,3.55090066464752,3.60762622084549,6.27593823906443,4.66448284036468,3.65306001710456,5.74523733212975,7.00337736020232,7.3339603508193,3.55949181320504,5.92765946070309,5.19967234483636,1.57046293102604,1.68706068833989,7.27080923154539,3.17152710603881,4.94063660720115,2.73768676140986,3.88362081628567,4.07809742302666,4.38818953715608,12.1448494000047,3.90977310414164,3.72246602447109,4.15299460549244,3.44625622988956,3.79805051476751,5.54720302475693,7.02425318176317,0.321928094887362,7.37695017094954,9.78175312216434,1.95233356636969,4.06608919045777,4.18824265626441,10.9308112442272,4.57470704641555,6.50462039240355,1.15055967657538,4.47118746038699,3.99186193055632,2.90303827011291,6.06608919045777,1.41142624572647,3.64731450954714,5.84071499114108,4.50398470389761,0.422233000683048,6.42559357765306,0.604071323668861,4.70431867776083,0.333423733725192,4.75915583380027,3.99819550315325,3.86789646399265,6.01055607837421,4.48864353985378,4.54225804976692,6.32624970083746,5.76048710181103,4.41413553298445,4.93828579188405
"ACH-000573",5.82425869660337,5.74092756031863,4.00450139223494,4.42492208821069,0.22650852980868,5.15663931069209,0.790772037862,10.3999187425714,6.1168637576909,4.94860084749336,5.38750040648098,7.52152192357138,0.0285691521967709,5.37989816352469,7.47832471148503,0.124328135002202,5.08236196955747,5.31542131594578,5.47767732756531,8.64796202260466,4.52544250601812,5.2637856138908,5.31614574229336,6.81762325751143,9.11092694699347,0.454175893185802,4.64212391615349,3.99909803370561,0.604071323668861,4.96578428466209,7.04428482013942,4.80683958179819,12.7289196171415,4.45877569908024,5.09127669436522,8.53360228052169,4.09000652990382,4.13257684267001,6.77478705960117,7.38922261635589,0.298658315564515,7.2635039567056,10.0562312648947,2.86393845042397,1.71808758396052,5.11603199344711,3.96254902292306,7.86059040937486,6.34731131636529,4.73335434061383,3.95419631038688,4.96901230751632,4.22187708107703,7.29259772026645,3.08065766334523,5.05701696536554,7.06877827798541,6.61279479451236,0.150559676575381,6.41261218499661,5.38508585354768,6.04351949366274,1.46466826700344,4.52732060787705,3.1407786557828,6.14812063112396,0.584962500721156,4.65706830120158,6.56727163085093,6.20906339534927,3.44890095114513,5.08618931310448,5.39711840904258
"ACH-000574",6.06716542701711,4.32553033156756,4.65248649491816,4.4944156103975,1.91456452349394,3.73984810269933,1.32768736417605,10.0094087614091,4.05398016818765,6.02591469875079,4.7311832415722,6.99220193488821,0.0143552929770701,4.88117515534928,5.93498820178348,0.214124805352847,4.52732060787705,5.37608196665007,5.13668357769724,7.5901378920531,8.13324498309739,7.1646052864249,6.01814452894376,5.32337006906127,6.67030217007853,0.505890929729957,4.55642941544957,4.41210404467757,1.32768736417605,5.51285895444998,6.77794567069515,5.73036823634901,12.4253208227599,4.68929916053589,3.55458885167764,6.03276207381379,3.5837597536395,4.71259578044703,6.71904650392994,7.17951105027151,0.565597175854225,8.55838244498816,11.2979479726166,3.09761079662642,4.11519974938544,6.67863534782274,5.13627342985058,5.03782146543497,5.98458935036246,4.33413917883824,4.57046293102604,6.09529152021173,3.24336442569366,5.39677601078753,3.15380533607904,3.51601514700366,7.09434164963584,5.8626993409766,1.4905701304462,7.41776814428785,4.03298241669943,7.03353312672669,2.23266075679027,5.00045077177086,3.01077983875324,4.93451650158608,0.604071323668861,3.81966818349646,5.59931779369823,6.46074256378964,3.61588707391606,5.14526985665051,4.50080205305716
"ACH-000584",6.96081285795656,6.90388184573618,5.04614178164472,5.13750352374993,5.90568784852686,5.03738222200308,6.5270077606372,9.66067338983555,5.00943675560809,6.0686708106651,5.5795422249369,6.51538446063695,0.0840642647884745,5.63604452602804,7.09339115325301,0.27500704749987,5.65935375917005,5.40019634202658,4.83794324189103,7.91055279343005,4.40258575823259,6.62585493136806,5.70321146739115,3.84599177066457,1.44360665147561,0.0976107966264223,4.39163026151743,3.50969584193339,4.89675621847481,5.3077927961299,6.29370154208074,4.93969674069176,10.9300720071538,5.45746296464855,3.99457972421575,3.39369076418745,0.189033824390017,5.72764822226861,7.32948243102564,8.83073702112196,0.286881147788162,7.13298804262744,10.1006623390052,3.84197311892718,4.97498811199193,5.62673115067279,6.00067610485072,2.82374936030827,6.3501436020178,4.93026424523502,4.16108148227718,5.93451650158608,3.98185265328974,5.59395128394841,3.64500988439109,4.21256933885081,6.76884595975339,5.57893871309339,0.505890929729957,6.24431625989121,3.19692173382033,7.19318035374262,3.05831649559082,5.6687431890879,4.13504228623365,6.71066869967463,7.43387749735076,4.42088657497553,5.39746072605472,7.468338937394,5.67807190511264,5.07724299893246,5.68144926531496
"ACH-000608",7.41312014640349,2.77188557851537,3.98641093525204,4.78345665436024,7.96653429109857,5.29865831556452,4.72246602447109,9.02342170514464,3.69488019279919,5.00764403087801,4.1333991254172,7.32255913593758,0.0143552929770701,4.29057185085208,6.34837407519116,0.250961573533219,5.28725064325462,5.38750040648098,5.10810622368613,8.07194496790105,2.799087306074,5.23725777090037,5.58044701959866,3.33913738491959,5.83895176695194,2.10768786931437,5.92576211367192,3.87085786436376,2.10097764772482,6.28706590735054,5.61941301059794,5.48960715674871,11.6393859334933,5.3215673760354,4.7771566660045,3.98093926608551,0.526068811667588,4.5909612413426,5.17791779219584,7.86999475034407,0.124328135002202,7.1606782132205,10.0163904583529,2.54843662469604,3.78972925137577,1.74416109557041,5.55366768848306,10.12954061806,5.64990281989314,6.0961353249095,4.61176256006487,5.71094415457587,3.58976348698498,6.1377084374696,3.57046293102604,5.12928301694497,7.45252954467793,5.58406053442676,0.0285691521967709,6.77016832010343,2.74631276642546,6.10706011020335,0.367371065648529,4.7235585614721,2.94673086014031,7.21936215780772,8.20623295394578,3.99819550315325,4.72955277045397,5.28355142317431,3.76659516172927,4.21723071622067,4.8293421939028
"ACH-000617",6.17472598770613,6.23016457788425,4.5765221379205,4.96162332828694,5.73822740036724,4.4535175792155,4.32912359629157,9.94582421291326,3.8094144442359,5.29682445864937,4.98777561614291,6.82234775759704,0.0976107966264223,4.46597446450407,7.53760669149529,0.400537929583729,4.90448409790142,5.32445060465607,4.7311832415722,6.91025296279928,6.18586654531133,6.00450139223494,5.34660237529899,5.86740230572754,8.06673502873203,0.0285691521967709,4.56071495447448,3.20320115631661,1.94485844580754,5.18030701996943,5.16832111573972,4.41616416473313,11.8378250091967,4.73984810269933,4.28243980500639,6.03430376776804,0.176322772640463,4.89820835250872,5.48960715674871,7.51577867192472,0.464668267003444,7.14873077917319,10.0215352487805,2.10768786931437,3.50842865253186,4.89675621847481,5.01256867350306,3.47508488294878,6.62658515107332,4.18428029441938,3.03210084316702,5.62322307589651,2.8972404255748,6.16128307454201,2.18586654531133,3.44625622988956,6.91778975904161,5.51317488460363,0.0143552929770701,6.79779120047889,2.95419631038688,6.73036823634901,0.411426245726465,5.01435529297707,2.78868571061353,5.34411833452143,7.30332412685951,4.70818723602071,6.13668357769724,6.82832692641482,2.30158764660319,4.64789009105921,6.18030701996943
